RetailCategoryName,ProductName,TransactionDate,Store Name,Scoring Type,Scoring Value,Sum of #SalesAmount,Sum of #SalesQuantity
Children's Shirts,Boys T-Shirt,2015-10-27 12:00:00,New York,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2015-10-27 12:00:00,Scottsdale,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2015-10-27 12:00:00,Chicago,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2015-10-27 12:00:00,Costa Mesa,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2015-10-29 12:00:00,Santa Clara,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2015-10-29 12:00:00,Houston,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2015-11-01 12:00:00,Atlanta,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2015-11-02 12:00:00,Tysons Corner,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2015-11-03 12:00:00,Lone Tree,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2015-11-03 12:00:00,Lone Tree,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2015-11-05 12:00:00,Cambridge,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2015-11-05 12:00:00,Cambridge,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2015-11-07 12:00:00,Lone Tree,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2015-11-07 12:00:00,Lone Tree,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2015-11-08 12:00:00,Los Angeles,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2015-11-08 12:00:00,Los Angeles,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2015-11-09 12:00:00,Austin,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2015-11-09 12:00:00,Houston,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2015-11-09 12:00:00,Houston,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2015-11-11 12:00:00,Miami,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2015-11-11 12:00:00,Costa Mesa,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2015-11-11 12:00:00,Miami,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2015-11-12 12:00:00,Scottsdale,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2015-11-13 12:00:00,Philadelphia,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2015-11-13 12:00:00,Philadelphia,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2015-11-15 12:00:00,Miami,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2015-11-15 12:00:00,Miami,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2015-11-18 12:00:00,Lone Tree,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2015-11-21 12:00:00,Austin,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2015-11-21 12:00:00,Tysons Corner,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2015-11-21 12:00:00,Tysons Corner,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2015-11-22 12:00:00,Columbia,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2015-11-22 12:00:00,Columbia,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2015-11-25 12:00:00,Houston,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2015-11-25 12:00:00,Santa Clara,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2015-11-25 12:00:00,Austin,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2015-11-25 12:00:00,Houston,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2015-11-26 12:00:00,Bellevue,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2015-11-26 12:00:00,San Diego,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2015-11-26 12:00:00,Bellevue,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2015-11-26 12:00:00,San Diego,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2015-11-27 12:00:00,Chicago,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2015-11-27 12:00:00,Chicago,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2015-11-28 12:00:00,Seattle,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2015-11-29 12:00:00,Oak Brook,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2015-11-29 12:00:00,Houston,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2015-12-01 12:00:00,Cambridge,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2015-12-01 12:00:00,Cambridge,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2015-12-04 12:00:00,Los Angeles,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2015-12-04 12:00:00,Los Angeles,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2015-12-05 12:00:00,Cambridge,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2015-12-05 12:00:00,Cambridge,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2015-12-06 12:00:00,Tysons Corner,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2015-12-06 12:00:00,Tysons Corner,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2015-12-07 12:00:00,Lone Tree,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2015-12-10 12:00:00,Santa Clara,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2015-12-11 12:00:00,Chicago,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2015-12-11 12:00:00,San Diego,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2015-12-13 12:00:00,Houston,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2015-12-13 12:00:00,Philadelphia,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2015-12-13 12:00:00,Houston,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2015-12-13 12:00:00,Seattle,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2015-12-14 12:00:00,Bellevue,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2015-12-14 12:00:00,Atlantic City,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2015-12-14 12:00:00,Santa Clara,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2015-12-15 12:00:00,Costa Mesa,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2015-12-15 12:00:00,Costa Mesa,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2015-12-16 12:00:00,New York,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2015-12-17 12:00:00,Cambridge,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2015-12-17 12:00:00,Cambridge,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2015-12-18 12:00:00,Atlantic City,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2015-12-18 12:00:00,Atlantic City,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2015-12-21 12:00:00,Tysons Corner,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2015-12-22 12:00:00,Lone Tree,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2015-12-27 12:00:00,New York,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2015-12-28 12:00:00,Seattle,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2015-12-29 12:00:00,Oak Brook,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2015-12-29 12:00:00,Santa Clara,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2015-12-29 12:00:00,Houston,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2015-12-29 12:00:00,Oak Brook,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2015-12-30 12:00:00,Atlantic City,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2015-12-31 12:00:00,New York,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2015-12-31 12:00:00,New York,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-01-01 12:00:00,Cambridge,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-01-03 12:00:00,Lone Tree,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-01-06 12:00:00,Columbia,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-01-06 12:00:00,Columbia,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-01-06 12:00:00,Tysons Corner,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-01-08 12:00:00,Scottsdale,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-01-08 12:00:00,Scottsdale,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-01-09 12:00:00,Austin,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-01-09 12:00:00,Seattle,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-01-09 12:00:00,Seattle,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-01-11 12:00:00,Chicago,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-01-11 12:00:00,San Diego,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-01-11 12:00:00,Chicago,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-01-11 12:00:00,Costa Mesa,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-01-12 12:00:00,New York,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-01-15 12:00:00,Costa Mesa,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-01-16 12:00:00,New York,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-01-17 12:00:00,Philadelphia,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-01-17 12:00:00,Tysons Corner,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-01-17 12:00:00,Atlanta,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-01-21 12:00:00,Cambridge,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-01-21 12:00:00,Austin,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-01-21 12:00:00,Cambridge,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-01-22 12:00:00,Columbia,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-01-22 12:00:00,San Diego,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-01-22 12:00:00,San Diego,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-01-24 12:00:00,Cincinnati,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-01-24 12:00:00,Seattle,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-01-24 12:00:00,Cincinnati,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-01-24 12:00:00,Seattle,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-01-25 12:00:00,Houston,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-01-25 12:00:00,Houston,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-01-25 12:00:00,Santa Clara,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-01-26 12:00:00,San Diego,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-01-27 12:00:00,Costa Mesa,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-01-27 12:00:00,New York,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-01-27 12:00:00,Scottsdale,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-01-28 12:00:00,Philadelphia,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-01-28 12:00:00,Philadelphia,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-01-29 12:00:00,Santa Clara,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-01-29 12:00:00,Houston,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-01-30 12:00:00,Bellevue,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-01-30 12:00:00,Miami,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-01-30 12:00:00,Miami,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-01-31 12:00:00,New York,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-01-31 12:00:00,New York,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-02-02 12:00:00,Atlantic City,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-02-02 12:00:00,Tysons Corner,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-02-02 12:00:00,Atlantic City,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-02-02 12:00:00,Philadelphia,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-02-03 12:00:00,Oak Brook,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-02-04 12:00:00,Los Angeles,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-02-04 12:00:00,Los Angeles,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-02-06 12:00:00,Columbia,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-02-07 12:00:00,Chicago,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-02-07 12:00:00,Chicago,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-02-09 12:00:00,Austin,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-02-11 12:00:00,Chicago,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-02-11 12:00:00,San Diego,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-02-11 12:00:00,Chicago,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-02-11 12:00:00,Costa Mesa,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-02-13 12:00:00,Philadelphia,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-02-13 12:00:00,Philadelphia,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-02-14 12:00:00,Atlantic City,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-02-14 12:00:00,Santa Clara,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-02-16 12:00:00,New York,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-02-18 12:00:00,Atlantic City,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-02-18 12:00:00,Atlantic City,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-02-21 12:00:00,Cambridge,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-02-21 12:00:00,Cambridge,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-02-22 12:00:00,Lone Tree,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-02-23 12:00:00,Los Angeles,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-02-24 12:00:00,Seattle,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-02-24 12:00:00,Seattle,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-02-25 12:00:00,Santa Clara,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-02-26 12:00:00,Bellevue,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-02-26 12:00:00,San Diego,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-02-26 12:00:00,Bellevue,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-02-26 12:00:00,San Diego,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-02-27 12:00:00,Chicago,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-02-27 12:00:00,Costa Mesa,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-02-27 12:00:00,Costa Mesa,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-02-27 12:00:00,Scottsdale,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-02-28 12:00:00,Oak Brook,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-02-28 12:00:00,Oak Brook,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-03-01 12:00:00,Cambridge,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-03-01 12:00:00,Cambridge,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-03-02 12:00:00,Atlantic City,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-03-02 12:00:00,Philadelphia,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-03-02 12:00:00,Atlantic City,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-03-02 12:00:00,Philadelphia,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-03-02 12:00:00,Tysons Corner,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-03-03 12:00:00,Lone Tree,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-03-03 12:00:00,Lone Tree,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-03-05 12:00:00,Austin,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-03-05 12:00:00,Austin,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-03-08 12:00:00,Scottsdale,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-03-08 12:00:00,Scottsdale,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-03-09 12:00:00,Austin,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-03-09 12:00:00,Houston,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-03-11 12:00:00,Costa Mesa,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-03-11 12:00:00,Miami,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-03-11 12:00:00,Costa Mesa,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-03-11 12:00:00,Miami,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-03-11 12:00:00,San Diego,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-03-12 12:00:00,Cincinnati,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-03-12 12:00:00,New York,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-03-12 12:00:00,Cincinnati,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-03-12 12:00:00,New York,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-03-12 12:00:00,Scottsdale,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-03-13 12:00:00,Philadelphia,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-03-13 12:00:00,Atlanta,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-03-13 12:00:00,Philadelphia,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-03-14 12:00:00,Santa Clara,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-03-14 12:00:00,Santa Clara,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-03-16 12:00:00,New York,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-03-16 12:00:00,New York,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-03-17 12:00:00,Atlanta,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-03-17 12:00:00,Philadelphia,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-03-17 12:00:00,Atlanta,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-03-17 12:00:00,Philadelphia,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-03-18 12:00:00,Oak Brook,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-03-18 12:00:00,Oak Brook,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-03-22 12:00:00,San Diego,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-03-22 12:00:00,Lone Tree,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-03-22 12:00:00,San Diego,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-03-23 12:00:00,Los Angeles,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-03-23 12:00:00,Scottsdale,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-03-23 12:00:00,Los Angeles,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-03-23 12:00:00,Scottsdale,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-03-25 12:00:00,Austin,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-03-26 12:00:00,San Diego,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-03-26 12:00:00,San Diego,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-03-27 12:00:00,Costa Mesa,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-03-29 12:00:00,Houston,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-03-29 12:00:00,Oak Brook,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-03-29 12:00:00,Santa Clara,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-03-29 12:00:00,Houston,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-03-29 12:00:00,Oak Brook,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-03-29 12:00:00,Santa Clara,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-03-30 12:00:00,Atlantic City,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-03-30 12:00:00,Atlantic City,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-04-01 12:00:00,Cambridge,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-04-01 12:00:00,Atlanta,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-04-02 12:00:00,Atlantic City,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-04-02 12:00:00,Atlantic City,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-04-03 12:00:00,Lone Tree,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-04-03 12:00:00,Oak Brook,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-04-03 12:00:00,Lone Tree,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-04-04 12:00:00,Los Angeles,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-04-04 12:00:00,Los Angeles,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-04-05 12:00:00,Cambridge,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-04-05 12:00:00,Cambridge,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-04-07 12:00:00,Lone Tree,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-04-07 12:00:00,San Diego,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-04-08 12:00:00,Scottsdale,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-04-08 12:00:00,Scottsdale,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-04-10 12:00:00,Santa Clara,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-04-10 12:00:00,Bellevue,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-04-10 12:00:00,Santa Clara,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-04-11 12:00:00,San Diego,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-04-11 12:00:00,Costa Mesa,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-04-11 12:00:00,San Diego,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-04-12 12:00:00,Scottsdale,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-04-13 12:00:00,Seattle,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-04-14 12:00:00,Bellevue,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-04-17 12:00:00,Philadelphia,#OrdersScore,BAD,19.99,1
Children's Shirts,Boys T-Shirt,2016-04-17 12:00:00,Tysons Corner,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-04-17 12:00:00,Philadelphia,#OrdersScore,BAD,19.99,1
Children's Shirts,Girls T-Shirt,2016-04-17 12:00:00,Tysons Corner,#OrdersScore,BAD,19.99,1
